arm	round	gop	index	declaredDurationS	segmentBytes	videoPacketCount	unservedForMs	fetchAttempts
9	3	0.5	3640	0.499	247032	15	0	1
9	3	0.5	3646	0.499	241956	15	0	1
9	3	0.5	3648	0.499	256808	15	0	1
9	3	0.5	3652	0.499	240640	15	0	1
9	3	0.5	3657	0.499	240264	15	0	1
9	3	0.5	3661	0.499	236692	15	0	1
9	3	0.5	3664	0.499	247032	15	0	1
9	3	0.5	3667	0.499	241956	15	0	1
9	3	0.5	3669	0.499	242708	15	0	1
9	3	0.5	3673	0.499	247032	15	0	1
9	3	0.5	3676	0.499	237820	15	0	1
9	3	0.5	3679	0.499	243272	15	0	1
9	3	0.5	3682	0.499	245716	15	0	1
9	3	0.5	3686	0.499	239888	15	0	1
9	3	0.5	3688	0.499	243084	15	0	1
9	3	0.5	3693	0.499	241580	15	0	1
9	3	0.5	3695	0.499	236880	15	0	1
9	3	0.5	3697	0.499	253988	15	0	1
9	3	0.5	3699	0.499	236316	15	0	1
9	3	0.5	3703	0.499	244964	15	0	1
9	3	0.5	3705	0.499	246468	15	0	1
9	3	0.5	3707	0.499	247408	15	0	1
9	3	0.5	3710	0.499	247784	15	0	1
9	3	0.5	3714	0.499	232932	15	0	1
9	3	0.5	3717	0.499	238948	15	0	1
9	3	0.5	3722	0.499	247596	15	0	1
9	3	0.5	3724	0.499	238196	15	0	1
9	3	0.5	3727	0.499	237444	15	0	1
9	3	0.5	3729	0.499	241956	15	0	1
9	3	0.5	3730	0.499	254552	15	0	1
9	3	0.5	3731	0.499	256432	15	0	1
9	3	0.5	3734	0.499	234248	15	0	1
9	3	0.5	3737	0.499	238008	15	0	1
9	3	0.5	3739	0.499	245152	15	0	1
9	3	0.5	3742	0.499	230300	15	0	1
9	3	0.5	3744	0.499	238384	15	0	1
9	3	0.5	3746	0.499	248348	15	0	1
9	3	0.5	3747	0.499	239136	15	0	1
9	3	0.5	3756	0.499	228984	15	0	1
9	3	0.5	3758	0.499	220524	15	0	1
9	3	0.5	3763	0.533	187812	15	0	1
9	3	0.5	3771	0.5	187248	15	0	1
9	3	0.5	3776	0.5	171644	15	0	1
9	3	0.5	3778	0.5	178788	15	0	1
9	3	0.5	3780	0.5	210748	15	0	1
9	3	0.5	3781	0.533	191196	15	0	1
9	3	0.5	3784	0.5	169012	15	0	1
9	3	0.5	3792	0.499	227104	15	0	1
9	3	0.5	3793	0.499	229924	15	0	1
9	3	0.5	3796	0.499	259440	15	0	1
9	3	0.5	3799	0.499	247784	15	0	1
9	3	0.5	3801	0.499	258688	15	0	1
9	3	0.5	3803	0.499	239888	15	0	1
9	3	0.5	3806	0.499	255680	15	0	1
9	3	0.5	3810	0.499	260004	15	0	1
9	3	0.5	3812	0.499	242520	15	0	1
9	3	0.5	3814	0.499	247972	15	0	1
9	3	0.5	3816	0.499	251168	15	0	1
9	3	0.5	3818	0.499	240828	15	0	1
9	3	0.5	3821	0.499	246656	15	0	1
9	3	0.5	3826	0.499	247220	15	0	1
9	3	0.5	3827	0.499	240640	15	0	1
9	3	0.5	3830	0.499	255304	15	0	1
9	3	0.5	3832	0.499	238948	15	0	1
9	3	0.5	3835	0.499	255304	15	0	1
9	3	0.5	3838	0.499	245340	15	0	1
9	3	0.5	3841	0.499	245904	15	0	1
9	3	0.5	3846	0.499	238384	15	0	1
9	3	0.5	3848	0.499	242520	15	0	1
9	3	0.5	3850	0.499	244776	15	0	1
9	3	0.5	3852	0.499	234248	15	0	1
9	3	0.5	3856	0.499	241768	15	0	1
9	3	0.5	3858	0.499	247596	15	0	1
9	3	0.5	3859	0.499	249664	15	0	1
9	3	0.5	3860	0.499	240828	15	0	1
9	3	0.5	3863	0.499	252108	15	0	1
9	3	0.5	3865	0.499	246468	15	0	1
9	3	0.5	3867	0.499	248348	15	0	1
9	3	0.5	3872	0.499	248348	15	0	1
9	3	0.5	3874	0.499	246280	15	0	1
9	3	0.5	3877	0.499	251544	15	0	1
9	3	0.5	3881	0.499	230676	15	0	1
9	3	0.5	3883	0.499	251356	15	0	1
9	3	0.5	3888	0.499	251544	15	0	1
9	3	0.5	3890	0.499	229736	15	0	1
9	3	0.5	3893	0.499	257936	15	0	1
9	3	0.5	3896	0.499	244212	15	0	1
9	3	0.5	3901	0.499	246468	15	0	1
9	3	0.5	3902	0.499	249100	15	0	1
9	3	0.5	3909	0.499	242896	15	0	1
9	3	0.5	3912	0.499	255868	15	0	1
9	3	0.5	3917	0.499	250792	15	0	1
9	3	0.5	3922	0.499	254552	15	0	1
9	3	0.5	3923	0.499	241204	15	0	1
9	3	0.5	3925	0.499	246092	15	0	1
9	3	0.5	3927	0.499	250040	15	0	1
9	3	0.5	3929	0.499	235940	15	0	1
9	3	0.5	3933	0.499	235188	15	0	1
9	3	0.5	3936	0.499	239324	15	0	1
9	3	0.5	3938	0.499	241392	15	0	1
9	3	0.5	3941	0.499	253800	15	0	1
9	3	0.5	3943	0.499	235564	15	0	1
9	3	0.5	3948	0.499	236128	15	0	1
9	3	0.5	3951	0.499	247408	15	0	1
9	3	0.5	3962	0.499	238760	15	0	1
9	3	0.5	3963	0.499	234060	15	0	1
9	3	0.5	3966	0.499	241580	15	0	1
9	3	0.5	3968	0.499	240452	15	0	1
9	3	0.5	3971	0.499	245716	15	0	1
9	3	0.5	3975	0.499	245340	15	0	1
9	3	0.5	3977	0.499	234812	15	0	1
9	3	0.5	3981	0.499	239888	15	0	1
9	3	0.5	3983	0.499	244400	15	0	1
9	3	0.5	3985	0.499	243272	15	0	1
9	3	0.5	3988	0.499	246092	15	0	1
9	3	0.5	3990	0.499	239136	15	0	1
9	3	0.5	3992	0.499	238760	15	0	1
9	3	0.5	3995	0.499	248160	15	0	1
9	3	0.5	3999	0.499	247220	15	0	1
9	3	0.5	4001	0.499	234436	15	0	1
9	3	0.5	4005	0.499	239512	15	0	1
9	3	0.5	4007	0.499	244024	15	0	1
9	3	0.5	4011	0.499	233120	15	0	1
9	3	0.5	4013	0.499	254176	15	0	1
9	3	0.5	4023	0.499	253612	15	0	1
9	3	0.5	4025	0.499	238384	15	0	1
9	3	0.5	4029	0.499	231616	15	0	1
9	3	0.5	4031	0.499	241956	15	0	1
9	3	0.5	4036	0.499	245528	15	0	1
9	3	0.5	4040	0.499	231992	15	0	1
9	3	0.5	4045	0.499	237444	15	0	1
9	3	0.5	4047	0.499	254928	15	0	1
9	3	0.5	4049	0.499	240452	15	0	1
9	3	0.5	4051	0.499	250604	15	0	1
9	3	0.5	4055	0.499	235752	15	0	1
9	3	0.5	4058	0.499	233308	15	0	1
9	3	0.5	4061	0.499	247596	15	0	1
9	3	0.5	4064	0.499	233684	15	0	1
9	3	0.5	4066	0.499	251920	15	0	1
9	3	0.5	4070	0.499	245340	15	0	1
9	3	0.5	4071	0.499	245528	15	0	1
9	3	0.5	4074	0.499	236128	15	0	1
9	3	0.5	4076	0.499	248536	15	0	1
9	3	0.5	4079	0.499	246280	15	0	1
9	3	0.5	4085	0.499	250228	15	0	1
9	3	0.5	4087	0.499	224284	15	0	1
9	3	0.5	4091	0.499	243084	15	0	1
9	3	0.5	4094	0.499	242144	15	0	1
9	3	0.5	4096	0.499	243648	15	0	1
9	3	0.5	4098	0.499	234060	15	0	1
9	3	0.5	4100	0.499	253048	15	0	1
9	3	0.5	4102	0.499	236504	15	0	1
9	3	0.5	4104	0.499	250416	15	0	1
9	3	0.5	4106	0.499	238008	15	0	1
9	3	0.5	4108	0.499	245340	15	0	1
9	3	0.5	4113	0.499	242520	15	0	1
9	3	0.5	4115	0.499	247784	15	0	1
9	3	0.5	4119	0.499	244588	15	0	1
9	3	0.5	4121	0.499	240076	15	0	1
9	3	0.5	4122	0.499	230676	15	0	1
9	3	0.5	4124	0.499	247032	15	0	1
9	3	0.5	4126	0.499	235564	15	0	1
9	3	0.5	4128	0.499	246092	15	0	1
9	3	0.5	4131	0.499	229172	15	0	1
9	3	0.5	4133	0.499	248160	15	0	1
9	3	0.5	4134	0.499	243836	15	0	1
9	3	0.5	4136	0.499	226164	15	0	1
9	3	0.5	4137	0.499	242144	15	0	1
9	3	0.5	4141	0.499	229172	15	0	1
9	3	0.5	4144	0.499	238008	15	0	1
9	3	0.5	4146	0.499	237256	15	0	1
9	3	0.5	4151	0.499	232180	15	0	1
9	3	0.5	4153	0.499	251168	15	0	1
9	3	0.5	4155	0.499	239512	15	0	1
9	3	0.5	4158	0.499	245716	15	0	1
9	3	0.5	4159	0.499	240828	15	0	1
9	3	0.5	4161	0.499	231616	15	0	1
9	3	0.5	4164	0.499	240076	15	0	1
9	3	0.5	4167	0.499	250040	15	0	1
9	3	0.5	4170	0.499	238948	15	0	1
9	3	0.5	4172	0.499	252108	15	0	1
9	3	0.5	4174	0.499	231052	15	0	1
9	3	0.5	4176	0.499	246844	15	0	1
9	3	0.5	4178	0.499	240452	15	0	1
9	3	0.5	4180	0.499	234060	15	0	1
9	3	0.5	4183	0.499	244776	15	0	1
9	3	0.5	4186	0.499	248160	15	0	1
9	3	0.5	4188	0.499	241580	15	0	1
9	3	0.5	4190	0.499	229924	15	0	1
9	3	0.5	4192	0.499	252108	15	0	1
9	3	0.5	4194	0.499	232744	15	0	1
9	3	0.5	4196	0.499	249100	15	0	1
9	3	0.5	4198	0.499	241204	15	0	1
9	3	0.5	4201	0.499	246280	15	0	1
9	3	0.5	4203	0.499	242896	15	0	1
9	3	0.5	4206	0.499	247596	15	0	1
9	3	0.5	4208	0.499	241956	15	0	1
9	3	0.5	4210	0.499	242708	15	0	1
9	3	0.5	4212	0.499	245528	15	0	1
9	3	0.5	4215	0.499	244588	15	0	1
9	3	0.5	4218	0.499	235564	15	0	1
9	3	0.5	4220	0.499	247972	15	0	1
9	3	0.5	4222	0.499	241204	15	0	1
9	3	0.5	4224	0.499	237632	15	0	1
9	3	0.5	4228	0.499	236880	15	0	1
9	3	0.5	4231	0.499	247784	15	0	1
9	3	0.5	4233	0.499	234436	15	0	1
9	3	0.5	4236	0.499	240076	15	0	1
9	3	0.5	4238	0.499	231428	15	0	1
9	3	0.5	4240	0.499	247784	15	0	1
9	3	0.5	4242	0.499	233684	15	0	1
9	3	0.5	4243	0.499	228984	15	0	1
9	3	0.5	4245	0.499	243084	15	0	1
9	3	0.5	4246	0.499	232744	15	0	1
9	3	0.5	4248	0.499	235376	15	0	1
9	3	0.5	4250	0.499	246468	15	0	1
9	3	0.5	4251	0.499	240264	15	0	1
9	3	0.5	4253	0.499	241016	15	0	1
9	3	0.5	4257	0.499	236692	15	0	1
9	3	0.5	4260	0.499	240640	15	0	1
9	3	0.5	4262	0.499	231804	15	0	1
9	3	0.5	4264	0.499	249476	15	0	1
9	3	0.5	4266	0.499	235752	15	0	1
9	3	0.5	4269	0.499	250040	15	0	1
9	3	0.5	4271	0.499	233120	15	0	1
9	3	0.5	4274	0.499	249100	15	0	1
9	3	0.5	4275	0.499	239136	15	0	1
9	3	0.5	4277	0.499	239888	15	0	1
9	3	0.5	4280	0.499	237632	15	0	1
9	3	0.5	4284	0.499	253424	15	0	1
9	3	0.5	4288	0.499	255868	15	0	1
9	3	0.5	4293	0.499	249100	15	0	1
9	3	0.5	4295	0.499	238008	15	0	1
9	3	0.5	4297	0.499	251544	15	0	1
9	3	0.5	4298	0.499	245716	15	0	1
9	3	0.5	4302	0.499	245904	15	0	1
9	3	0.5	4304	0.499	242144	15	0	1
9	3	0.5	4307	0.499	250040	15	0	1
9	3	0.5	4311	0.499	241016	15	0	1
9	3	0.5	4314	0.499	238760	15	0	1
9	3	0.5	4319	0.499	232556	15	0	1
9	3	0.5	4322	0.499	250228	15	0	1
9	3	0.5	4325	0.499	232556	15	0	1
9	3	0.5	4327	0.499	250228	15	0	1
9	3	0.5	4329	0.499	233308	15	0	1
9	3	0.5	4331	0.499	249852	15	0	1
9	3	0.5	4333	0.499	235376	15	0	1
9	3	0.5	4335	0.499	246280	15	0	1
9	3	0.5	4337	0.499	249852	15	0	1
9	3	0.5	4340	0.499	245904	15	0	1
9	3	0.5	4345	0.499	240452	15	0	1
9	3	0.5	4347	0.499	241956	15	0	1
9	3	0.5	4349	0.499	239700	15	0	1
9	3	0.5	4351	0.499	252860	15	0	1
9	3	0.5	4352	0.499	233684	15	0	1
9	3	0.5	4354	0.499	238384	15	0	1
9	3	0.5	4355	0.499	236692	15	0	1
9	3	0.5	4357	0.499	238196	15	0	1
9	3	0.5	4360	0.499	249664	15	0	1
9	3	0.5	4362	0.499	241768	15	0	1
9	3	0.5	4364	0.499	231804	15	0	1
9	3	0.5	4366	0.499	246468	15	0	1
9	3	0.5	4368	0.499	238384	15	0	1
9	3	0.5	4371	0.499	239136	15	0	1
9	3	0.5	4378	0.499	227856	15	0	1
9	3	0.5	4381	0.499	240452	15	0	1
9	3	0.5	4385	0.499	247220	15	0	1
9	3	0.5	4387	0.499	239700	15	0	1
9	3	0.5	4388	0.499	240828	15	0	1
9	3	0.5	4390	0.499	250040	15	0	1
9	3	0.5	4393	0.499	240452	15	0	1
9	3	0.5	4397	0.499	233308	15	0	1
9	3	0.5	4399	0.499	241956	15	0	1
9	3	0.5	4401	0.499	241580	15	0	1
9	3	0.5	4406	0.499	237444	15	0	1
9	3	0.5	4409	0.499	240640	15	0	1
9	3	0.5	4413	0.499	253800	15	0	1
9	3	0.5	4418	0.499	254928	15	0	1
9	3	0.5	4421	0.499	230300	15	0	1
9	3	0.5	4423	0.499	252484	15	0	1
9	3	0.5	4426	0.499	239700	15	0	1
9	3	0.5	4429	0.499	242708	15	0	1
9	3	0.5	4431	0.499	229172	15	0	1
9	3	0.5	4433	0.499	256996	15	0	1
9	3	0.5	4435	0.499	239512	15	0	1
9	3	0.5	4438	0.499	248536	15	0	1
9	3	0.5	4441	0.499	228796	15	0	1
9	3	0.5	4443	0.499	249852	15	0	1
9	3	0.5	4447	0.499	246468	15	0	1
9	3	0.5	4448	0.499	245904	15	0	1
9	3	0.5	4452	0.499	249288	15	0	1
9	3	0.5	4454	0.499	235752	15	0	1
9	3	0.5	4456	0.499	239700	15	0	1
9	3	0.5	4458	0.499	245152	15	0	1
9	3	0.5	4461	0.499	247408	15	0	1
9	3	0.5	4463	0.499	244776	15	0	1
9	3	0.5	4465	0.499	240452	15	0	1
9	3	0.5	4467	0.499	251732	15	0	1
9	3	0.5	4470	0.499	241580	15	0	1
9	3	0.5	4472	0.499	245152	15	0	1
9	3	0.5	4474	0.499	231616	15	0	1
9	3	0.5	4476	0.499	249100	15	0	1
9	3	0.5	4485	0.499	246280	15	0	1
9	3	0.5	4490	0.499	251168	15	0	1
9	3	0.5	4493	0.499	236316	15	0	1
9	3	0.5	4495	0.499	244588	15	0	1
9	3	0.5	4497	0.499	239324	15	0	1
9	3	0.5	4499	0.499	242708	15	0	1
9	3	0.5	4501	0.499	245904	15	0	1
9	3	0.5	4505	0.499	249476	15	0	1
9	3	0.5	4507	0.499	238572	15	0	1
9	3	0.5	4511	0.499	239136	15	0	1
9	3	0.5	4513	0.499	234812	15	0	1
9	3	0.5	4518	0.499	235940	15	0	1
9	3	0.5	4522	0.499	229172	15	0	1
9	3	0.5	4525	0.499	239136	15	0	1
9	3	0.5	4527	0.499	234060	15	0	1
9	3	0.5	4529	0.499	255304	15	0	1
9	3	0.5	4532	0.499	225224	15	0	1
