# In-browser weeb-3 concurrency sweep. arms [4,16], rounds 2, block 90.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: []
# Scheduling probe: same-origin fetch p50 38ms (ceiling 500ms), document visible. Judge the environment, do not assume it.
# round 0 pos 0 arm 4: peers 200/0 -> 200/0, focused true
# round 0 pos 1 arm 16: peers 200/0 -> 200/0, focused true
# round 1 pos 0 arm 16: peers 200/0 -> 200/0, focused true
# round 1 pos 1 arm 4: peers 200/0 -> 200/0, focused true
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
16	1	919d31308d	190474	195994	5520	813100	200	
16	1	6e41ec253b	189544	196044	6500	800692	200	
16	1	6440d48369	191105	196100	4995	826636	200	
16	1	88410cf437	188899	196101	7202	811032	200	
16	1	061211778b	187363	196348	8985	814040	200	
16	1	f51d8f5bd9	188476	196449	7973	810844	200	
4	1	52fbf5972a	196449	199324	2875	823252	200	
4	1	0a4ced914d	196449	199358	2909	799188	200	
4	1	007cd5e19a	196449	199358	2909	801256	200	
4	1	146eb69158	196449	199631	3182	773808	200	
4	1	d30b85d75c	199324	201370	2046	826448	200	
4	1	397eff95c2	199358	202021	2663	837540	200	
4	1	44d7dbde11	199631	202057	2426	809152	200	
4	1	77b0dbc0c3	199358	202299	2941	820244	200	
4	1	4556ee9b81	201370	203119	1749	824380	200	
4	1	de15bbf179	202057	204499	2442	797684	200	
4	1	2118b5a315	202021	204745	2724	804640	200	
4	1	f95d05783a	202300	204761	2461	812348	200	
4	1	2af9d55dca	203119	205654	2535	811784	200	
4	1	03a3a655b1	204499	206573	2074	808964	200	
4	1	4f4c2e6f6e	204745	207263	2518	815732	200	
4	1	e635dbf196	204761	207471	2710	810280	200	
4	1	7b9ccdcb0f	205654	208175	2521	809528	200	
4	1	7b7d9629c1	206573	208849	2276	836412	200	
4	1	7a9d652814	207263	209396	2133	820620	200	
4	1	1ba3c3e134	207471	210217	2746	802948	200	
4	1	e41463c22f	208175	210835	2660	814416	200	
4	1	24abcbf590	208849	211589	2740	847316	200	
4	1	bee2ac52f3	209396	211742	2346	789976	200	
4	1	32580753bd	210217	212636	2419	821184	200	
4	1	fe9a385d97	210836	212868	2032	840736	200	
4	1	616c2b0a4f	211589	214303	2714	795240	200	
4	1	4446405ac8	211742	215210	3468	831148	200	
4	1	798cf0b698	212868	215378	2510	793172	200	
4	1	22e980a9ed	212636	215817	3181	825884	200	
4	1	93a53d5b39	214303	216505	2202	835472	200	
4	1	0336d85b62	215210	218184	2974	783208	200	
4	1	31d3dc5763	215378	218245	2867	794112	200	
4	1	9bd2dd19a2	215817	218883	3066	788660	200	
