# In-browser weeb-3 concurrency sweep. arms [1,4], rounds 2, block 90.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: []
# Scheduling probe: same-origin fetch p50 38ms (ceiling 500ms), document visible. Judge the environment, do not assume it.
# round 0 pos 0 arm 1: peers 200/0 -> 200/0, focused true
# round 0 pos 1 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 0 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 1 arm 1: peers 200/0 -> 200/0, focused true
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
4	1	1b2c6b4ed3	238118	240370	2252	814040	200	
4	1	9f5795b3cf	238501	240553	2052	817236	200	
4	1	b412be48ab	238735	240990	2255	814792	200	
4	1	168e33343f	240174	241622	1448	810656	200	
4	1	d0605d2b58	240370	242565	2195	819116	200	
4	1	a9467876d3	240553	243204	2651	829644	200	
4	1	9faed6efd1	241622	243757	2135	811220	200	
4	1	d3bd5d8266	240990	244047	3057	803700	200	
4	1	a175354a07	243204	245595	2391	797496	200	
4	1	fe98f73a9a	242565	245650	3085	821748	200	
4	1	74fcb67815	243757	246222	2465	836412	200	
4	1	2f50e73280	244047	247141	3094	817048	200	
4	1	d1cfcb94be	245650	247685	2035	839044	200	
4	1	0440693116	245595	247797	2202	799000	200	
4	1	8c127625e2	246222	249390	3168	846376	200	
4	1	7e5939b4ee	247141	249855	2714	821748	200	
4	1	cf6e38a3ad	247685	250635	2950	819492	200	
4	1	eca6af9980	247797	250831	3034	831148	200	
4	1	57d0d00eeb	249390	251228	1838	812724	200	
4	1	34938b7c6d	249855	251932	2077	776064	200	
4	1	5103136eb3	250635	252633	1998	799000	200	
4	1	8d17652995	250831	253201	2370	804828	200	
4	1	14ccdd72e5	251228	253656	2428	804828	200	
4	1	fa1c41a8b7	251932	254224	2292	849948	200	
4	1	6248e13c80	252633	254881	2248	792984	200	
4	1	bc9ac14536	253201	256016	2815	789788	200	
4	1	e7f2944088	253656	256959	3303	847880	200	
4	1	f9bb80bc68	254224	257037	2813	814228	200	
4	1	e809eceaee	254881	257687	2806	794676	200	
4	1	b05ee1bdec	256016	258343	2327	833028	200	
4	1	2e45f1b2dc	256959	258946	1987	820432	200	
4	1	88d4fd1019	257037	259716	2679	808776	200	
4	1	af24940920	257687	260603	2916	829644	200	
4	1	38ff29da9d	258343	260700	2357	815544	200	
4	1	f9a93b90f8	258946	261184	2238	782644	200	
4	1	05a7e3ef34	259716	261759	2043	817236	200	
4	1	c6879892a4	260603	263282	2679	839796	200	
4	1	d1c4ce7e78	260700	263351	2651	792044	200	
4	1	18e0cee60c	261184	263907	2723	800692	200	
4	1	9ece8be0e1	261759	264404	2645	836976	200	
4	1	ebf1dceb06	263282	265216	1934	819116	200	
4	1	9bf0331aa4	263907	266512	2605	782268	200	
4	1	fede2901f6	263351	266530	3179	803512	200	
4	1	fa334a9f7d	264404	266660	2256	782644	200	
