arm	mode	kind	code	ms
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	433
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	553
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	561
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	444
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	520
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	379
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	488
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	436
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	383
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	392
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	457
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	464
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	499
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	195
a09-128-same	same	hit	200	15
a09-128-same	same	miss	404	620
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	531
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	825
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	530
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	501
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	466
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	757
a09-128-same	same	hit	200	13
a09-128-same	same	miss	404	460
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	348
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	609
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	487
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	658
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	482
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	239
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	451
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	509
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	461
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	432
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	439
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	386
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	499
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	387
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	383
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	440
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	441
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	487
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	532
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	129
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	507
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	546
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	424
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	651
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	547
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	472
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	581
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	504
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	473
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	544
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	369
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	646
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	495
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	364
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	530
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	485
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	382
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	607
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	671
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	308
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	711
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	376
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	533
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	414
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	488
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	262
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	606
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	505
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	537
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	391
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	517
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	415
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	379
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	494
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	510
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	389
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	440
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	225
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	513
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	503
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	462
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	458
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	409
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	417
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	330
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	419
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	564
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	461
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	298
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	458
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	436
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	154
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	432
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	466
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	636
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	475
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	604
a09-128-same	same	hit	200	5
a09-128-same	same	miss	404	474
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	404
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	604
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	533
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	563
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	454
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	495
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	553
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	440
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	468
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	268
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	518
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	399
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	602
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	380
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	502
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	446
a09-128-same	same	hit	200	5
a09-128-same	same	miss	404	500
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	370
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	474
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	397
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	533
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	465
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	435
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	503
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	466
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	516
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	354
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	435
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	541
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	431
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	520
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	530
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	355
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	620
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	641
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	546
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	486
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	401
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	885
a09-128-same	same	hit	200	7
a09-128-same	same	miss	404	812
a09-128-same	same	hit	200	6
a09-128-same	same	miss	404	572
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	652
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	510
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	470
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	1329
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	485
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	455
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	441
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	464
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	627
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	467
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	371
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	452
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	557
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	515
a09-128-same	same	hit	200	5
a09-128-same	same	miss	404	440
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	464
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	390
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	663
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	604
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	643
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	797
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	507
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	391
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	406
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	563
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	484
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	471
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	491
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	451
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	383
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	495
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	481
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	322
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	692
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	413
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	454
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	486
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	613
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	655
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	603
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	550
a09-128-same	same	hit	200	5
a09-128-same	same	miss	404	467
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	429
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	540
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	1013
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	657
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	355
a09-128-same	same	hit	200	6
a09-128-same	same	miss	404	229
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	435
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	424
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	165
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	463
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	390
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	482
a09-128-same	same	hit	200	7
a09-128-same	same	miss	404	437
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	368
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	409
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	384
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	397
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	585
a09-128-same	same	hit	200	7
a09-128-same	same	miss	404	501
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	381
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	245
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	521
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	514
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	309
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	471
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	373
a09-128-same	same	hit	200	5
a09-128-same	same	miss	404	550
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	396
a09-128-same	same	hit	200	6
a09-128-same	same	miss	404	422
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	497
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	361
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	380
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	397
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	661
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	430
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	431
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	509
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	493
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	554
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	779
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	607
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	533
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	522
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	572
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	436
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	522
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	571
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	527
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	558
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	451
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	353
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	375
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	553
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	440
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	468
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	572
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	654
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	203
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	590
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	384
a09-128-same	same	hit	200	8
a09-128-same	same	miss	404	404
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	397
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	559
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	470
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	431
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	397
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	466
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	552
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	438
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	508
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	431
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	351
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	417
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	488
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	495
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	406
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	912
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	629
a09-128-same	same	hit	200	7
a09-128-same	same	miss	404	230
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	672
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	459
a09-128-same	same	hit	200	6
a09-128-same	same	miss	404	674
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	472
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	486
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	495
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	420
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	377
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	442
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	185
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	562
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	490
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	440
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	457
a09-128-same	same	hit	200	14
a09-128-same	same	miss	404	521
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	522
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	494
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	185
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	460
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	436
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	683
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	467
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	403
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	405
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	518
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	427
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	486
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	467
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	377
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	488
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	582
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	449
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	193
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	492
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	519
a09-128-same	same	hit	200	6
a09-128-same	same	miss	404	421
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	429
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	420
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	558
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	174
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	214
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	1099
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	497
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	431
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	481
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	491
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	548
a09-128-same	same	hit	200	7
a09-128-same	same	miss	404	628
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	517
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	576
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	381
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	463
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	378
a09-128-same	same	hit	200	5
a09-128-same	same	miss	404	462
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	383
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	526
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	851
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	451
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	407
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	463
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	475
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	466
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	487
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	485
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	125
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	446
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	483
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	466
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	397
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	515
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	470
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	645
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	409
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	387
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	850
a09-128-same	same	hit	200	8
a09-128-same	same	miss	404	861
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	810
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	582
a09-128-same	same	hit	200	9
a09-128-same	same	miss	404	552
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	398
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	554
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	203
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	470
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	489
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	567
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	468
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	467
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	476
a09-128-same	same	hit	200	5
a09-128-same	same	miss	404	425
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	215
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	439
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	380
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	477
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	575
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	500
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	513
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	505
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	581
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	582
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	529
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	386
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	449
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	423
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	437
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	481
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	418
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	472
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	497
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	407
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	497
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	404
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	499
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	459
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	476
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	536
a09-128-same	same	hit	200	5
a09-128-same	same	miss	404	478
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	975
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	805
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	676
a09-128-same	same	hit	200	13
a09-128-same	same	miss	404	451
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	572
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	504
a09-128-same	same	hit	200	6
a09-128-same	same	miss	404	527
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	567
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	476
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	352
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	570
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	447
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	434
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	474
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	331
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	376
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	463
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	426
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	536
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	495
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	448
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	534
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	453
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	237
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	409
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	438
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	375
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	504
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	310
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	433
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	551
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	360
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	412
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	427
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	375
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	370
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	340
a09-128-same	same	hit	200	4
a09-128-same	same	miss	404	399
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	559
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	519
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	481
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	434
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	353
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	587
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	488
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	517
a09-128-same	same	hit	200	3
a09-128-same	same	miss	404	439
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	171
a09-128-same	same	hit	200	5
a09-128-same	same	miss	404	614
a09-128-same	same	hit	200	5
a09-128-same	same	miss	404	473
a09-128-same	same	hit	200	9
a09-128-same	same	miss	404	507
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	185
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	663
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	516
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	195
a09-128-same	same	hit	200	2
a09-128-same	same	miss	404	516
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	659
a09-128-same	same	hit	200	1
a09-128-same	same	miss	404	447
a09-128-same	same	hit	200	2
